"","word","type"
"13900","자꾸 치밀어","negative"
"13901","자꾸 치사하고","negative"
"13902","자꾸 토하려고","negative"
"13903","자꾸 토할","negative"
"13904","자꾸 피하는","negative"
"13905","자꾸 헤매다","negative"
"13906","자꾸 헷갈리어","negative"
"13907","자꾸 화를","negative"
"13908","자꾸 흐려지다","negative"
"13909","자꾸 흔들리다","negative"
"13910","자꾸 흘리다","negative"
"13911","자꾸 힘없이","negative"
"13912","자라지 못하고","negative"
"13913","자리다","negative"
"13914","자리자라한","negative"
"13915","자리자리한","negative"
"13916","자리자리한 느낌","negative"
"13917","자리자리한 느낌이","negative"
"13918","자린","negative"
"13919","자린 느낌","negative"
"13920","자린 느낌이","negative"
"13921","자린 듯하다","negative"
"13922","자린 듯한","negative"
"13923","자린한 느낌","negative"
"13924","자릿자릿하다","negative"
"13925","자릿한","negative"
"13926","자릿한 느낌","negative"
"13927","자빠지거나","negative"
"13928","자빠지는","negative"
"13929","자빠지는 모양","negative"
"13930","자빠지다","negative"
"13931","자송","negative"
"13932","자송하다","negative"
"13933","자신의 결함이나","negative"
"13934","자신의 이익만을","negative"
"13935","자연스럽지 못하게","negative"
"13936","자연스럽지 아니하게","negative"
"13937","자연스럽지 아니하다","negative"
"13938","자연스럽지 않다","negative"
"13939","자유가 제한되거나","negative"
"13940","자유를 침해함으로써","negative"
"13941","자제력을 잃다","negative"
"13942","자제력을 잃어","negative"
"13943","자주 앓다","negative"
"13944","자증을 내며","negative"
"13945","자지 못하는","negative"
"13946","자지러지도록","negative"
"13947","자지러지도록 꼴로","negative"
"13948","자지러질","negative"
"13949","자질구레한","negative"
"13950","자질구레한 것까지","negative"
"13951","자책","negative"
"13952","자책하다","negative"
"13953","자포자기","negative"
"13954","자포자기하다","negative"
"13955","자포하다","negative"
"13956","자해하다","negative"
"13957","작붕","negative"
"13958","잔꾀로","negative"
"13959","잔뜩 벼르다","negative"
"13960","잔부끄러움","negative"
"13961","잔소리","negative"
"13962","잔소리나","negative"
"13963","잔소리나 푸념을","negative"
"13964","잔소리를","negative"
"13965","잔소리를 하거나","negative"
"13966","잘 떠벌리다","negative"
"13967","잘 모르거나","negative"
"13968","잘 몰라서","negative"
"13969","잘 안될까","negative"
"13970","잘난 체","negative"
"13971","잘난 체하거나","negative"
"13972","잘난 체하고","negative"
"13973","잘난 체하는","negative"
"13974","잘난 체하다","negative"
"13975","잘난 체하며","negative"
"13976","잘난 체하여","negative"
"13977","잘되지 못하도록","negative"
"13978","잘되지 아니하고","negative"
"13979","잘망스럽게","negative"
"13980","잘못 기입함","negative"
"13981","잘못된 일이","negative"
"13982","잘아지고","negative"
"13983","잡아 뜯거나","negative"
"13984","잡지 못하게","negative"
"13985","잡지 못하는 상태로","negative"
"13986","잡지 못하다","negative"
"13987","장난삼아","negative"
"13988","장난삼아 하는","negative"
"13989","장난스럽게","negative"
"13990","장난이 심하고","negative"
"13991","재난을","negative"
"13992","재난을 이르는","negative"
"13993","재물을 가로채서","negative"
"13994","재물을 탐내어","negative"
"13995","재물을 탐하는","negative"
"13996","재미가 없게","negative"
"13997","재미가 없다","negative"
"13998","재미없다","negative"
"13999","재발하거나","negative"
"14000","재산 범죄","negative"
"14001","재주가 무디다","negative"
"14002","재촉하다","negative"
"14003","재촉하여","negative"
"14004","재촉하여 몰아대다","negative"
"14005","잴뚝대다","negative"
"14006","저급","negative"
"14007","저급하다","negative"
"14008","저는","negative"
"14009","저는 모양","negative"
"14010","저리거나","negative"
"14011","저리거나 아픈","negative"
"14012","저리고","negative"
"14013","저리다","negative"
"14014","저린","negative"
"14015","저린 느낌","negative"
"14016","저린 느낌이","negative"
"14017","저린 듯하다","negative"
"14018","저린 듯한","negative"
"14019","저릿한","negative"
"14020","저릿한 느낌","negative"
"14021","저절로 무너짐","negative"
"14022","저지른","negative"
"14023","저지른 일","negative"
"14024","저지른 잘못에","negative"
"14025","저지른 죄과나","negative"
"14026","저품질","negative"
"14027","저하되다","negative"
"14028","저하시키다","negative"
"14029","적당하지 아니하게","negative"
"14030","적용하기에 어려운","negative"
"14031","적의 앞잡이","negative"
"14032","전부 게워","negative"
"14033","전염병","negative"
"14034","전혀 모르거나","negative"
"14035","전혀 없는","negative"
"14036","절거나","negative"
"14037","절다","negative"
"14038","절며","negative"
"14039","절며 걷는","negative"
"14040","절며 걷다","negative"
"14041","절면서","negative"
"14042","절면서 걷는","negative"
"14043","절면서 걷다","negative"
"14044","절박하다","negative"
"14045","절절매다","negative"
"14046","점잖지 못하거나","negative"
"14047","점잖지 못하게","negative"
"14048","점잖지 못한","negative"
"14049","점잖지 않다","negative"
"14050","점점 긴장되다","negative"
"14051","정기가 없이","negative"
"14052","정도가 심하거나","negative"
"14053","정도가 심하게","negative"
"14054","정도가 지나쳐서","negative"
"14055","정도가 지나친","negative"
"14056","정도에 넘침","negative"
"14057","정밀하지 못하고","negative"
"14058","정상을 벗어난","negative"
"14059","정신 분열병과","negative"
"14060","정신병 환자","negative"
"14061","정신없다","negative"
"14062","정신없이","negative"
"14063","정신을 어지럽게","negative"
"14064","정신을 잃는","negative"
"14065","정신을 잃을","negative"
"14066","정신의 이상이나","negative"
"14067","정신이 까무러질","negative"
"14068","정신이 나가거나","negative"
"14069","정신이 나간 것처럼","negative"
"14070","정신이 멍하고","negative"
"14071","정신이 아득하고","negative"
"14072","정신이 아찔하여","negative"
"14073","정신이 어리벙벙하여","negative"
"14074","정신이 어지럽게","negative"
"14075","정신이 어지럽다","negative"
"14076","정신이 어지럽도록","negative"
"14077","정신이 얼떨떨하여","negative"
"14078","정신이 없고","negative"
"14079","정신이 혼미해지고","negative"
"14080","정신이 흐려서","negative"
"14081","정신이 흐려져","negative"
"14082","정신이 흐려지고","negative"
"14083","정신이 흐려진다","negative"
"14084","정신이 흐리고","negative"
"14085","정신이 흐릿하여","negative"
"14086","정을 끊고","negative"
"14087","정이 버성기어","negative"
"14088","정이 없고","negative"
"14089","정이 없이","negative"
"14090","정조를 빼앗겨","negative"
"14091","정조를 지키지 아니하다","negative"
"14092","정직하지 못한","negative"
"14093","정처 없이","negative"
"14094","정함이 없이","negative"
"14095","정해지지 못하고","negative"
"14096","제 마음대로","negative"
"14097","제 분수를 잊어버리고","negative"
"14098","제격에 맞지 않고","negative"
"14099","제대로 하지 아니하다","negative"
"14100","제맛이 나지 아니하고","negative"
"14101","제맛이 나지 않고","negative"
"14102","제멋대로","negative"
"14103","제멋대로 날아가다","negative"
"14104","제멋대로 내버려지다","negative"
"14105","제멋대로 움직이거나","negative"
"14106","제정신을 잃고","negative"
"14107","제정신을 차리지 못하게","negative"
"14108","제쳐 놓고","negative"
"14109","제한되거나","negative"
"14110","제힘에 겨운","negative"
"14111","제힘에 겨운 일에","negative"
"14112","져서","negative"
"14113","조금 거만스럽게","negative"
"14114","조금 굼뜨고","negative"
"14115","조금 까다롭게","negative"
"14116","조금 까불며","negative"
"14117","조금 다침","negative"
"14118","조금 답답할","negative"
"14119","조금 되바라지게","negative"
"14120","조금 떠들썩하게","negative"
"14121","조금 머뭇거리거나","negative"
"14122","조금 머뭇머뭇하거나","negative"
"14123","조금 모자란","negative"
"14124","조금 비뚤어져","negative"
"14125","조금 소란스럽게","negative"
"14126","조금 수선스럽게","negative"
"14127","조금 수선스럽다","negative"
"14128","조금 시들하다","negative"
"14129","조금 쓴","negative"
"14130","조금 아둔하고","negative"
"14131","조금 안타깝게","negative"
"14132","조금 약빠르고","negative"
"14133","조금 어지러운","negative"
"14134","조금 어지럽게","negative"
"14135","조금 염치없이","negative"
"14136","조금 요란하게","negative"
"14137","조금 우그러져","negative"
"14138","조금 우악스럽게","negative"
"14139","조금 우직하고","negative"
"14140","조금 위태롭게","negative"
"14141","조금 자린","negative"
"14142","조금 짖궂은","negative"
"14143","조금 천박하게","negative"
"14144","조금 치사하고","negative"
"14145","조금 타분하다","negative"
"14146","조금 투덜거리는","negative"
"14147","조금 투덜거리다","negative"
"14148","조금 틀어진","negative"
"14149","조금 희미해져서","negative"
"14150","조금 힘없이","negative"
"14151","조금만 앓아도","negative"
"14152","조금씩 쓰리며","negative"
"14153","조급하게","negative"
"14154","조급하게 구는","negative"
"14155","조급하게 볶아치는","negative"
"14156","조급하게 볶아치다","negative"
